记录数,address,city,closeTime,features,hasArtwork,latitude,longitude,openTime,postalCode,storeName,storeNumber,记录数
1,江苏省南通市None港闸区北大街2号南通华强广场1F，F01-04号,南通市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.042576,120.860847,1899/12/30 9:00:00,226000,南通华强广场店,27990-249439,1
1,港闸区北大街108号None万科金域广场1层108单元,南通市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.049273,120.861051,1899/12/30 7:30:00,226000,南通万科广场店,27989-249440,1
1,江苏省南通市None港闸区北大街111号1楼L174号商铺,南通市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",伪,32.049037,120.85979,1899/12/30 8:00:00,226100,南通万象城1F店,56738-290676,1
1,江苏省南通市None港闸区北大街111号1楼L511号商铺,南通市,1899/12/30 22:00:00,['OG'],伪,32.050589,120.859769,1899/12/30 10:00:00,226000,南通万象城5F店,55476-289357,1
1,港闸区长平路9号1层1033号,南通市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,32.037128,120.834109,1899/12/30 7:30:00,226000,南通万达广场店,27991-249438,1
1,启东启东环球大厦江海中路606号,南通市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.809301,121.657611,1899/12/30 7:30:00,226000,启东环球大厦店,17785-183609,1
1,江苏省南通市None启东市人民中路650号一层,南通市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.810318,121.65837,1899/12/30 8:00:00,226000,南通启东文峰大世界店,49971-272128,1
1,江苏省南通市一层单元1029启东市汇龙镇建设南路88号,南通市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.787884,121.661827,1899/12/30 8:00:00,226000,南通启东吾悦广场店,56432-289355,1
1,启东市东方维也纳人民中路400号,南通市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.804884,121.668766,1899/12/30 7:30:00,226000,启东东方维也纳店,18075-183608,1
1,江苏省南通市None如东县青园北路19号一层,南通市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,32.311917,121.184737,1899/12/30 7:30:00,226000,南通如东文峰大世界店,49404-268987,1
1,闽江东路9号星光天地购物中心1楼06单元None常熟星光天地购物中心,苏州市,1899/12/30 22:30:00,"['OG', 'DL']",伪,31.666764,120.776196,1899/12/30 7:30:00,215000,苏州常熟星光天地店,27331-247262,1
1,城厢镇万达广场1层1023铺位上海东路188号,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.459974,121.13926,1899/12/30 7:30:00,215000,太仓万达广场店,18526-187327,1
1,海虞北路35号,苏州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC']",伪,31.671125,120.754566,1899/12/30 6:30:00,215000,常熟美城广场店,20916-208748,1
1,江苏省苏州市None太仓市城厢镇上海东路77号2幢101室,苏州市,1899/12/30 21:30:00,"['OG', 'DL', 'PO']",伪,31.450801,121.125343,1899/12/30 6:30:00,215000,苏州太仓五洋广场店,49258-267909,1
1,工业园区常熟格瑞印象城购物中心1040室海虞南路88号,苏州市,1899/12/30 22:30:00,"['OG', 'DL']",伪,31.649149,120.757958,1899/12/30 8:00:00,215000,常熟西蒙印象城店,32702-134930,1
1,江苏省苏州市None常熟市珠海路8号1001单元,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.685187,120.732149,1899/12/30 8:00:00,215000,苏州常熟万达广场店,51661-278864,1
1,虞山镇华地百货方塔东街9号楼1-1,苏州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.643552,120.757015,1899/12/30 7:30:00,215000,常熟华地店,18168-188304,1
1,城厢镇太仓华旭财富中心人民路95号,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.446095,121.108543,1899/12/30 7:00:00,215000,太仓华旭财富中心店,15377-160113,1
1,江苏省苏州市None常熟市塔弄街33号9栋3、4单元,苏州市,1899/12/30 21:00:00,"['OG', 'DL', 'PO']",伪,31.644833,120.747448,1899/12/30 8:00:00,215000,苏州常熟方塔街店,48862-265746,1
1,江苏省苏州市None常熟市东南大道101号101单元,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.598887,120.787165,1899/12/30 7:00:00,215000,苏州常熟东南邻里中心店,48872-265748,1
1,北门大街虞景文华商业广场19幢-119-1,苏州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.651206,120.740178,1899/12/30 8:00:00,215000,常熟虞景文华店,22930-226246,1
1,城厢镇南郊海运堤路86-4号,苏州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.435924,121.122905,1899/12/30 7:30:00,215000,太仓海运堤店,24618-238347,1
1,江苏省苏州市常熟东南大道168号,苏州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.60038,120.778074,1899/12/30 10:00:00,215000,苏州常熟永旺店,59418-293679,1
1,白雪路7号捞品城None1楼1001单元星巴克,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.62967,120.746738,1899/12/30 7:30:00,215000,常熟捞品城店,22631-222505,1
1,江苏省苏州市M141-M143单元张家港市锦丰镇锦店路99号,苏州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.96032,120.638597,1899/12/30 8:00:00,215000,苏州张家港五月花广场店,55789-289624,1
1,上海市嘉定区环城路762弄1号,上海,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.397641,121.247911,1899/12/30 7:00:00,200000,上海嘉定信业购物中心,59766-294108,1
1,嘉定区城北路358号1层15单元None城北路358号1层15单元,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.390531,121.237405,1899/12/30 7:00:00,200000,嘉定日月光店,48772-265078,1
1,宝山区世纪联华1F 7894F01001单元罗芬路1088号,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.402251,121.350569,1899/12/30 7:00:00,200000,美兰湖店,24211-225265,1
1,"CNo.138,ChengZhong Rd.",Shanghai,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.384432,121.245575,1899/12/30 7:00:00,200000,嘉定罗宾森店,31690-101042,1
1,江苏省苏州市None昆山市青阳北路218号一层1001号商铺,苏州市,1899/12/30 22:30:00,"['OG', 'DL', 'PO']",伪,31.412294,120.99263,1899/12/30 7:30:00,215000,苏州昆山万达广场店,51477-278393,1
1,嘉定区疁城国际塔城路295号,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.383686,121.256167,1899/12/30 7:00:00,200000,嘉定疁城国际店,19928-203185,1
1,上海市嘉定区None澄浏中路3090号1层006室,上海,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.385133,121.278789,1899/12/30 7:00:00,200000,嘉定百联店,47545-258565,1
1,上海市宝山区None美健路829号一楼星巴克,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.390458,121.336355,1899/12/30 7:00:00,200000,宝山U天地店,58042-292160,1
1,上海市宝山区M1-1F-060、061、067单元杨南路2211号第一层,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'NCB']",伪,31.388154,121.358281,1899/12/30 7:00:00,200000,宝山宝龙广场店,28421-250424,1
1,江苏省昆山市1层7、17、57号铺位萧林东路5018号中楠都汇广场2号楼,苏州市,1899/12/30 21:00:00,"['OG', 'DL', 'PO']",伪,31.403156,120.979262,1899/12/30 7:30:00,215000,苏州昆山中楠都汇广场店,28952-247285,1
1,开发区None前进东路223号,苏州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.383505,121.051735,1899/12/30 6:30:00,215000,昆山世茂广场店,23547-231005,1
1,江苏省苏州昆山市None周市镇春晖路望族商城9号楼1F023单元,苏州市,1899/12/30 18:30:00,"['OG', 'DL', 'PO']",伪,31.397952,120.983057,1899/12/30 8:30:00,215000,苏州昆山春晖路店,49872-271627,1
1,昆山市萧林中路666号None九方城一楼1-025室,苏州市,1899/12/30 22:30:00,"['OG', 'DL']",伪,31.405121,120.956595,1899/12/30 7:00:00,215000,苏州昆山九方城店,26384-223007,1
1,江苏省苏州市None张家港市杨舍镇人民东路20号,苏州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.870281,120.575012,1899/12/30 8:00:00,215000,苏州张家港万达广场店,57424-291537,1
1,上海市嘉定区None洪德路300号、302号,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.357155,121.2587,1899/12/30 7:00:00,200000,嘉定西云楼店,55250-289108,1
1,江苏省苏州市None昆山市开发区青阳中路5号,苏州市,1899/12/30 20:00:00,"['OG', 'DL']",伪,31.379264,120.996658,1899/12/30 7:00:00,215000,苏州昆山一院友谊分院店,54987-288783,1
1,嘉定区None白银路288弄20棟19号107室,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.353146,121.260505,1899/12/30 7:00:00,200000,嘉定台北风情街店,27987-249465,1
1,江苏省苏州市None张家港市锦绣邻里坊1号,苏州市,1899/12/30 21:00:00,"['OG', 'PO']",伪,31.885832,120.559035,1899/12/30 8:30:00,215000,苏州张家港沙洲湖步行街,54066-286312,1
1,"B1,No.88,N.Heilongjiang Rd",苏州,1899/12/30 21:00:00,"['OG', 'DL']",伪,31.38109,120.98201,1899/12/30 7:00:00,215000,昆山中央公园店,35033-93416,1
1,江苏省苏州市大渔商业广场B01a单元昆山市杜克大道505号,苏州市,1899/12/30 21:00:00,['OG'],伪,31.412628,120.897072,1899/12/30 8:00:00,215000,苏州昆山大渔商业广场店,53842-286073,1
1,宝山区None牡丹江路1738号,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.404754,121.481948,1899/12/30 7:00:00,,宝钢商场店,22740-224066,1
1,上海市嘉定区嘉定区阿克苏路1099号1F-409单元,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.346831,121.260872,1899/12/30 7:00:00,200000,嘉定宝龙商业广场店,49160-267364,1
1,江苏省苏州市None昆山市马鞍山东路88-1号,苏州市,1899/12/30 20:00:00,['OG'],伪,31.387625,120.94728,1899/12/30 8:00:00,215000,苏州昆山亭林公园店,53841-286075,1
1,宝山区936号、938号、940号-1单元菊盛路,上海,1899/12/30 20:00:00,"['OG', 'DL']",伪,31.362496,121.368503,1899/12/30 7:00:00,200000,菊盛路店,27207-246825,1
1,"No.99,Renmin Rd",苏州,1899/12/30 22:30:00,"['OG', 'DL', 'MIC']",伪,31.382263,120.957386,1899/12/30 6:30:00,215000,昆山人民路店,31123-104243,1
1,上海市宝山区None丹霞山路50弄1号,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,31.360231,121.362462,1899/12/30 7:00:00,201907,龙湖宝山天街店,53031-283986,1
1,江苏省苏州市None张家港市人民路42号2幢1楼,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.87752,120.549628,1899/12/30 7:00:00,215000,苏州张家港国贸酒店店,47418-258224,1
1,上海市None牡丹江路1569号F1层F127铺位,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.399111,121.485674,1899/12/30 7:00:00,200000,宝乐汇店,25485-226668,1
1,珠江中路199号一层1-01铺位昆山金鹰国际购物中心,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.376233,120.973582,1899/12/30 7:00:00,215000,昆山金鹰店,23442-230166,1
1,宝山区上海吴淞口国际邮轮港宝杨路1号客运大楼1F,上海,1899/12/30 16:00:00,['OG'],伪,31.409128,121.508663,1899/12/30 8:00:00,200000,吴淞口国际邮轮港店,26612-244746,1
1,江苏省苏州市None昆山市珠江中路199号,苏州市,1899/12/30 18:30:00,"['OG', 'DL', 'PO']",伪,31.376026,120.972587,1899/12/30 7:30:00,215000,苏州昆山金鹰尚美酒店店,52802-283164,1
1,玉山镇世贸广场昆山时尚百盛L1-25铺位前进西路,苏州市,1899/12/30 20:00:00,"['OG', 'DL']",伪,31.382092,120.954205,1899/12/30 8:00:00,215000,昆山百盛店,16076-166324,1
1,江苏省张家港市None杨舍老街10单元203、205、206、207、219、220号,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.865611,120.549297,1899/12/30 7:30:00,215000,苏州张家港杨舍老街店,52114-280385,1
1,江苏省昆山市None震川西路18号，21、23单元,苏州市,1899/12/30 21:00:00,"['OG', 'DL']",伪,31.378191,120.964184,1899/12/30 9:00:00,215000,苏州昆山巴黎春天店,47419-258206,1
1,张家港杨舍镇谷渎港河西路8-10号,苏州市,1899/12/30 21:30:00,"['OG', 'DL']",伪,31.861297,120.547061,1899/12/30 7:30:00,215000,张家港谷渎港店,18882-196426,1
1,杨舍镇河西路88号一层1404号铺位,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.860524,120.546595,1899/12/30 8:00:00,215000,张家港曼巴特广场店,23548-231065,1
1,上海市宝山区None上海市宝山区永清路700号111室,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.395937,121.490886,1899/12/30 7:00:00,200000,宝山体育馆店,53958-286209,1
1,宝山区宝山安信牡丹江路1238号-B区-106室,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.392876,121.489021,1899/12/30 7:00:00,200000,宝山安信店,32516-136573,1
1,江苏省苏州市None昆山玉山镇白马泾路46号1室一层A101号商铺,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.379513,120.94141,1899/12/30 7:30:00,215000,苏州昆山超华欧尚店,53839-286072,1
1,人民南路96-2号None昆山三角塔,苏州市,1899/12/30 21:30:00,"['OG', 'DL']",伪,31.373726,120.957709,1899/12/30 6:30:00,215000,昆山三角塔店,18986-189905,1
1,金港大道338号吾悦广场一楼123室None张家港吾悦广场,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.838402,120.54385,1899/12/30 7:30:00,215000,苏州张家港吾悦广场店,26339-242166,1
1,张家港市沙洲中路None步行街89号1F,苏州市,1899/12/30 21:00:00,"['OG', 'DL', 'PO']",伪,31.863056,120.541505,1899/12/30 8:30:00,215000,苏州张家港凯丽百货店,29422-253544,1
1,江苏省苏州市None昆山市虹祺路201号,苏州市,1899/12/30 21:30:00,"['OG', 'DL']",伪,31.381423,120.920677,1899/12/30 8:00:00,215000,苏州昆山后街商业广场店,52803-283165,1
1,宝山区蕴川路1555号1330、13311365、1388、1389铺位1340、1341、1364、,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.365965,121.433422,1899/12/30 7:00:00,200000,北上海生活广场店,28084-249525,1
1,上海市嘉定区1F层1007B、2层2008C/2009号铺位胜辛路426号,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.330929,121.254393,1899/12/30 7:00:00,200000,嘉定中信泰富万达广场店,56400-290298,1
1,上海市宝山区None水产路2499号111室,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'NCB']",伪,31.366256,121.443124,1899/12/30 7:00:00,200000,北翼生活广场店,49685-270794,1
1,昆山文化艺术中心1号景观建筑前进西路1850号,苏州市,1899/12/30 22:30:00,"['OG', 'BE', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",伪,31.383203,120.907414,1899/12/30 6:30:00,215000,昆山文化艺术中心店,18716-194367,1
1,上海市嘉定区None宝安公路3386号131室,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.32987,121.278399,1899/12/30 7:00:00,200000,嘉定大融城店,28925-251369,1
1,宝山区None陆翔路111弄119号,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.345188,121.372055,1899/12/30 7:00:00,200000,顾村公园店,22376-220124,1
1,江苏省昆山市None人民南路1188号123、125、126单元,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.362971,120.953743,1899/12/30 7:30:00,215000,苏州昆山昆城广场店,48041-258225,1
1,牡丹江路318号None诺亚新天地一楼,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.382192,121.495496,1899/12/30 7:00:00,200000,诺亚新天地店,21834-215466,1
1,江苏省苏州市None昆山市衡山路58号A1001单元,苏州市,1899/12/30 21:00:00,"['OG', 'PO']",伪,31.354667,120.974484,1899/12/30 8:00:00,215000,苏州昆山弥敦城店,49597-270148,1
1,江苏省张家港市暨阳湖商业街2号101单元,苏州市,1899/12/30 22:00:00,['OG'],伪,31.840576,120.528344,1899/12/30 8:00:00,215000,苏州张家港暨阳湖商业街,49592-270146,1
1,"No.18,Weiye Rd",苏州,1899/12/30 19:30:00,"['OG', 'DL']",伪,31.34907,120.971611,1899/12/30 6:30:00,215000,昆山现代广场店,32623-134944,1
1,开发区吉田国际柏庐南路999号商业街商铺1号,苏州市,1899/12/30 21:00:00,"['OG', 'DL', 'PO']",伪,31.351065,120.960945,1899/12/30 6:30:00,215000,昆山吉田国际店,32413-133605,1
1,沙洲西路368号None购物公园克拉克水岸A107~108铺位,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'MIC']",伪,31.8683,120.517153,1899/12/30 7:30:00,215000,张家港购物公园店,20071-197505,1
1,江苏省苏州市None昆山市昆山南站KSN1-8室,苏州市,1899/12/30 20:00:00,['OG'],伪,31.352991,120.952786,1899/12/30 6:30:00,215000,苏州昆山南站店,49455-269525,1
1,江苏省无锡市锡山区东港镇健康路200号,无锡市,1899/12/30 21:30:00,"['OG', 'DL']",伪,31.699942,120.545801,1899/12/30 8:00:00,214000,无锡东港红豆万花城店,60357-294595,1
1,嘉定区None宝翔路801号118单元,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.31134,121.31781,1899/12/30 7:00:00,200000,南翔五彩城店,23914-201987,1
1,上海市宝山区None华秋路58弄21号一层、22号一层,上海,1899/12/30 20:00:00,"['OG', 'DL']",伪,31.320441,121.381406,1899/12/30 7:00:00,200000,朗香嘉年华店,29878-255444,1
1,上海市宝山区None纬地街路61号甲,上海,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.326313,121.406049,1899/12/30 7:00:00,200000,纬地路店,54091-286343,1
1,江苏省苏州市1F-1002昆山市玉山镇长江南路99号,苏州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.3329,120.96651,1899/12/30 8:00:00,215000,苏州昆山吾悦广场店,55887-289748,1
1,宝山区纪蕰路320弄2号一层101室,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.335224,121.43807,1899/12/30 7:00:00,200000,场北路店,28961-251887,1
1,宝山区None通河路539、537-1号,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.337623,121.445651,1899/12/30 7:00:00,200000,红太阳商业广场店,23765-231966,1
1,宝山区None纪蕴路38号A-68单元,上海,1899/12/30 22:00:00,['OG'],伪,31.331406,121.440162,1899/12/30 7:00:00,200000,长江西路店,25481-231965,1
1,宝山区1号楼116、117室聚丰园路91号,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.315174,121.385296,1899/12/30 7:00:00,200000,聚丰园路店,21838-215904,1
1,上海市宝山区None共江路1208号1F-N1A,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.327108,121.444335,1899/12/30 7:00:00,200000,共江路家乐福店,49022-266505,1
1,上海市嘉定区None丰翔路3168号第一层113单元,上海,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.299465,121.326118,1899/12/30 7:00:00,200000,南翔太茂店,28823-251368,1
1,嘉定区上海大众技术管理中心于田路7号2号楼1F-1单元,上海,1899/12/30 19:00:00,['OG'],伪,31.288383,121.186998,1899/12/30 7:00:00,200000,大众汽车总部店,26758-245105,1
1,嘉定区南翔祥腾广场佳通路31弄3号,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.296909,121.321304,1899/12/30 7:00:00,200000,南翔祥腾广场店,18087-183585,1
1,江苏省苏州市昆山市花桥None经济技术开发区花安路171号2#1-2#4,苏州市,1899/12/30 21:00:00,"['OG', 'DL', 'MIC']",伪,31.289051,121.147075,1899/12/30 7:30:00,215000,昆山花桥商务城店,16657-174184,1
1,嘉定区嘉亭荟城市生活广场108室墨玉南路1055号,上海,,['OG'],伪,31.28804,121.163139,,200000,嘉亭荟店,17168-171924,1
1,嘉定区None嘉松北路6130号,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.286914,121.216609,1899/12/30 7:00:00,200000,嘉实生活广场店,19327-200245,1
1,宝山区万达广场一二八纪念路988弄1号1层119号铺位,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.324156,121.447914,1899/12/30 7:00:00,200000,宝山万达店,16490-170368,1
1,宝山区绿地风尚天地广场共和新路5000 弄5号105、106、107室,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.322004,121.445102,1899/12/30 7:00:00,200000,共康路店,18883-196405,1
1,"江苏省昆山市None花桥镇绿地大道258号,1号楼1、2单元",苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.286786,121.12676,1899/12/30 7:30:00,215000,苏州昆山花桥游站店,49596-270147,1
1,上海市静安区None共和新路4750号,上海,1899/12/30 22:00:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,31.318529,121.446038,1899/12/30 7:00:00,200000,宏慧新汇园店,49020-266506,1
1,杨浦区None国权北路1688弄63号,上海,1899/12/30 19:00:00,"['OG', 'DL']",伪,31.338108,121.5016,1899/12/30 7:00:00,200000,湾谷科技园店,24745-238148,1
1,上海市宝山区None淞良路10号101-1,上海,1899/12/30 20:00:00,"['OG', 'DL', 'PO']",伪,31.334028,121.491802,1899/12/30 7:00:00,200000,宝山同济创园店,52472-281830,1
